Interest_Rate,Delay_from_due_date,Payment_of_Min_Amount,Outstanding_Debt,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Credit_Utilization_Ratio, Num_Bank_Accounts,Num_Credit_Card,Credit_Mix,Credit_History_Age,Credit_Score
2,1,No,133.99,2,0,4,29.65919944,1,5,Standard,24.5,Poor
2,1,NM,133.99,2,10,4,23.34264094,1,4,Standard,5.5,Poor
2,0,No,133.99,2,10,4,33.16302264,1,7,Bad,5.666666667,Poor
2,1,No,133.99,2,0,4,41.04711497,1,4,Standard,16,Poor
2,1,No,133.99,16,10,4,35.87443167,1,6,Bad,13.58333333,Poor
11,20,NM,134.09,0,15,4,27.05352133,8,5,Good,31.16666667,Standard
11,20,No,134.09,0,15,4,30.76673993,8,8,Bad,0,Standard
11,20,No,134.09,0,15,4,40.0655753,8,5,Standard,23.5,Standard
11,20,No,134.09,0,15,4,24.749124,8,9,Bad,0,Poor
11,20,No,134.09,0,15,4,31.36005641,8,6,Standard,0,Poor
11,20,No,134.09,0,15,4,37.70173633,8,7,Bad,10.75,Poor
11,20,No,134.09,0,17,4,36.33459323,8,7,Bad,17.91666667,Standard
11,18,No,134.09,0,14,4,31.58007492,8,8,Bad,19.5,Standard
5,21,Yes,134.1,2,19,3,24.33522933,3,6,Bad,6.833333333,Standard
5,17,Yes,134.1,2,22,3,39.36254991,3,6,Standard,25.16666667,Standard
5,16,Yes,134.1,2,0,3,31.05635018,3,7,Standard,13.08333333,Standard
5,21,Yes,134.1,2,19,3,25.26096633,3,5,Bad,1.75,Standard
5,17,Yes,134.1,2,19,3,30.23638808,3,7,Standard,16.58333333,Standard
5,21,Yes,134.1,2,19,0,25.80017819,3,5,Bad,0,Standard
5,23,Yes,134.1,2,21,3,31.44241818,3,9,Bad,11.75,Standard
7,26,Yes,134.86,7,12,6,41.7818099,8,3,Standard,11.83333333,Standard
7,24,Yes,134.86,7,9,6,32.60795655,8,4,Good,23.83333333,Standard
7,21,Yes,134.86,7,9,6,38.22313785,8,4,Standard,0,Standard
7,26,Yes,134.86,7,9,6,36.75894133,8,4,Standard,22.58333333,Standard
7,26,Yes,134.86,7,7,6,39.59818465,8,7,Good,0,Standard
7,26,Yes,134.86,7,11,6,39.75365607,8,4,Good,17.16666667,Standard
7,21,Yes,134.86,7,0,6,26.73761899,8,1,Good,19.58333333,Standard
14,14,Yes,134.87,3,15,0,29.19710848,7,4,Good,0,Standard
14,9,Yes,134.87,3,0,0,25.16924902,7,6,Standard,0,Standard
14,9,Yes,134.87,3,16,0,34.8828557,7,7,Good,0,Standard
14,9,NM,134.87,3,16,0,36.70215995,7,2,Good,19.41666667,Standard
14,4,Yes,134.87,3,17,0,32.95578809,7,4,Good,21,Standard
14,9,Yes,134.87,3,15,0,35.14195793,7,2,Good,22.41666667,Standard
14,5,Yes,134.87,3,15,0,24.9247494,7,7,Standard,19.91666667,Standard
8,4,No,134.94,4,11,0,40.35266609,3,2,Good,28.58333333,Standard
8,4,NM,134.94,4,11,1,43.52464841,3,5,Standard,17.66666667,Standard
8,4,NM,134.94,4,11,1,33.89659273,3,5,Good,29,Standard
8,4,No,134.94,4,11,1,28.68304548,3,3,Good,32.58333333,Standard
8,4,No,134.94,4,11,1,32.39571287,3,7,Good,15.41666667,Standard
8,4,No,134.94,6,14,1,34.48696641,3,4,Good,21.41666667,Standard
8,4,No,134.94,6,0,1,34.33552163,3,5,Good,19.33333333,Standard
8,7,NM,134.94,6,8,1,31.54112229,3,3,Good,17.41666667,Standard
17,12,No,134.95,0,22,4,30.10494431,4,10,Bad,1.416666667,Standard
17,12,No,134.95,0,19,4,24.77794326,4,8,Bad,5.416666667,Standard
17,12,No,134.95,0,22,4,37.05615575,4,5,Bad,10.66666667,Standard
17,12,No,134.95,0,22,4,25.50907128,4,10,Bad,5.75,Good
17,12,No,134.95,0,17,4,33.09311767,4,4,Good,25.58333333,Good
17,12,No,134.95,0,19,4,37.10593231,4,8,Bad,8.083333333,Good
17,9,NM,134.95,0,16,4,37.06868409,4,5,Standard,9.416666667,Standard
1,28,No,135.2,3,2,4,29.56082229,2,9,Bad,2.416666667,Poor
1,28,No,135.2,3,0,4,31.60571663,2,8,Bad,0.75,Poor
1,28,No,135.2,3,0,4,37.35477002,2,6,Bad,0,Poor
1,28,No,135.2,3,0,4,39.31205329,2,7,Bad,9.166666667,Poor
1,28,No,135.2,8,0,4,21.22850297,2,8,Standard,8.166666667,Poor
1,28,No,135.2,8,0,4,29.53532669,2,11,Bad,7.583333333,Poor
8,13,NM,135.37,1,9,3,29.52608503,5,5,Bad,11.08333333,Standard
8,17,No,135.37,2,4,3,31.44123861,5,7,Bad,14.08333333,Standard
8,18,No,135.37,2,7,3,26.13439889,5,6,Bad,8.166666667,Standard
8,13,No,135.37,2,10,3,38.69182009,5,9,Bad,11.66666667,Standard
8,13,NM,135.37,2,0,3,26.29050373,5,5,Standard,18.41666667,Standard
8,13,No,135.37,2,0,3,26.09789995,5,10,Bad,19.33333333,Standard
8,13,No,135.37,2,7,3,34.70036072,5,9,Bad,12.33333333,Standard
8,13,No,135.37,2,0,3,27.4357839,5,10,Standard,6.166666667,Standard
8,10,Yes,135.5,5,18,1,33.91262126,6,6,Standard,13.25,Standard
8,18,Yes,135.5,5,19,1,31.15253418,6,4,Standard,24.83333333,Standard
8,15,NM,135.5,5,18,1,26.38207135,6,4,Standard,15.66666667,Standard
8,13,NM,135.5,5,20,1,27.40904735,6,5,Bad,14.25,Standard
8,13,NM,135.5,5,18,1,28.96537605,6,5,Bad,10.33333333,Poor
8,13,Yes,135.5,7,18,1,36.79718463,6,7,Standard,7.166666667,Standard
8,13,Yes,135.5,7,18,1,26.33149054,6,9,Bad,0,Standard
13,17,Yes,135.72,4,16,4,32.34169712,3,4,Standard,5.666666667,Standard
13,12,NM,135.72,4,15,4,28.49696765,3,3,Standard,17.16666667,Standard
13,12,NM,135.72,4,17,4,27.64966865,3,6,Bad,13.58333333,Standard
13,12,Yes,135.72,4,16,4,40.35354736,3,7,Standard,12.83333333,Standard
13,9,Yes,135.72,4,13,4,25.27645255,3,3,Standard,26,Standard
13,11,NM,135.72,4,16,4,35.40070629,3,5,Standard,21.58333333,Standard
13,12,Yes,135.72,4,16,4,25.78082161,3,6,Bad,2.833333333,Standard
13,12,NM,135.72,4,16,4,28.43038184,3,7,Bad,1.083333333,Standard
3,11,No,135.75,3,12,0,25.94990017,3,3,Good,17.41666667,Good
3,12,No,135.75,3,14,0,30.36932353,3,5,Good,30.16666667,Good
3,11,No,135.75,3,12,0,42.42216573,3,4,Bad,9.833333333,Good
3,11,No,135.75,3,12,0,29.36954704,3,1,Good,0,Good
3,11,No,135.75,7,12,0,36.92486607,3,8,Good,23.33333333,Good
3,11,No,135.75,7,12,0,38.99734788,3,5,Good,19.91666667,Good
3,11,No,135.75,7,0,0,35.83702334,3,5,Standard,23.58333333,Standard
11,20,Yes,135.76,1,6,0,30.00857823,5,10,Bad,16.08333333,Standard
11,18,Yes,135.76,1,10,0,34.41266506,5,8,Bad,6.25,Standard
11,23,Yes,135.76,1,8,0,37.42446189,5,8,Bad,6.666666667,Standard
11,23,Yes,135.76,1,8,0,32.44205376,5,7,Bad,1.083333333,Standard
11,23,Yes,135.76,1,8,0,41.06972329,5,7,Bad,5.5,Poor
11,23,Yes,135.76,1,8,0,38.66386395,5,10,Bad,5.916666667,Poor
11,23,Yes,135.76,1,8,0,36.28032403,5,8,Bad,17.83333333,Poor
16,17,Yes,135.88,8,14,1,30.19364726,8,3,Good,23.25,Standard
16,21,Yes,135.88,8,12,1,28.92880513,8,5,Good,29.83333333,Standard
16,21,Yes,135.88,8,14,1,28.13941968,8,2,Good,31.91666667,Standard
16,23,Yes,135.88,8,14,1,31.98256844,8,6,Standard,17.25,Standard
16,21,Yes,135.88,8,14,1,24.97631931,8,1,Good,23.41666667,Standard
16,21,NM,135.88,8,14,1,31.0905638,8,7,Standard,19.08333333,Standard
16,24,Yes,135.88,8,14,1,37.84037381,8,5,Standard,31.33333333,Standard
16,21,Yes,135.88,8,14,1,33.68364418,8,3,Standard,15.66666667,Standard
20,27,Yes,136.13,6,15,3,37.43357376,6,4,Good,33.08333333,Standard
20,25,Yes,136.13,6,18,3,39.59974837,6,7,Good,31,Standard
20,27,Yes,136.13,6,15,3,36.02862837,6,3,Good,32.83333333,Standard
20,27,Yes,136.13,6,15,3,29.930856,6,3,Good,20.5,Standard
20,27,NM,136.13,6,15,3,32.32844908,6,4,Standard,30,Standard
20,27,NM,136.13,6,15,3,29.8208854,6,5,Good,25.91666667,Standard
20,27,Yes,136.13,6,15,3,36.02888628,6,5,Good,25.91666667,Standard
20,27,Yes,136.13,6,15,3,36.49598707,6,5,Good,18.58333333,Standard
12,19,No,136.25,4,3,1,32.67128303,0,5,Standard,15.58333333,Poor
12,14,No,136.25,6,0,1,32.98897992,0,5,Standard,16,Standard
12,19,No,136.25,6,0,1,35.23200834,0,7,Standard,12.66666667,Poor
12,16,No,136.25,6,0,1,35.03612543,0,4,Standard,18.16666667,Poor
12,19,No,136.25,6,0,1,35.22510286,0,3,Standard,29.41666667,Poor
12,10,NM,136.25,6,0,1,31.41415852,0,5,Standard,20.25,Standard
12,14,No,136.25,6,0,1,22.91545611,0,5,Standard,21.5,Standard
14,7,Yes,136.53,6,0,3,29.41096506,7,8,Bad,6.416666667,Standard
14,12,Yes,136.53,6,14,3,38.16985507,7,5,Standard,7.833333333,Standard
14,12,Yes,136.53,8,14,3,27.46938748,7,6,Standard,19.16666667,Standard
14,12,Yes,136.53,8,14,3,25.98425232,7,5,Standard,15.75,Standard
14,12,Yes,136.53,8,14,3,29.50452527,7,6,Good,16.83333333,Standard
14,11,NM,136.53,8,12,3,32.22425165,7,3,Bad,8.166666667,Standard
14,12,Yes,136.53,8,14,0,41.19981557,7,9,Standard,6.25,Standard
14,12,Yes,136.53,8,14,0,41.35312563,7,3,Standard,19.5,Standard
18,3,Yes,136.95,5,10,6,30.5217666,5,8,Bad,13.33333333,Standard
18,8,NM,136.95,5,13,6,37.05399562,5,7,Bad,2.416666667,Standard
18,8,Yes,136.95,5,10,6,39.20797098,5,10,Bad,15.25,Standard
18,13,Yes,136.95,5,10,6,23.88035646,5,6,Standard,10.33333333,Standard
18,8,Yes,136.95,5,10,6,39.81059685,5,8,Bad,5.25,Standard
18,10,Yes,136.95,5,10,6,37.95638995,5,10,Bad,0,Standard
18,8,Yes,136.95,5,10,6,24.12251874,5,10,Bad,12.5,Standard
18,8,Yes,136.95,5,8,6,28.09891263,5,8,Bad,0,Poor
1,9,No,137.15,0,5,4,24.49869173,1,9,Bad,7.083333333,Good
1,9,No,137.15,0,7,4,30.7290606,1,7,Standard,5.416666667,Standard
1,9,No,137.15,0,5,4,33.01978996,1,7,Standard,14.25,Good
1,9,No,137.15,0,5,4,33.1858694,1,9,Bad,8.083333333,Good
1,9,NM,137.15,0,6,4,32.67772557,1,8,Bad,6.666666667,Good
1,9,No,137.15,0,5,0,28.43760665,1,5,Bad,5.666666667,Good
1,9,No,137.15,0,5,4,25.15446984,1,6,Bad,12.75,Good
1,7,No,137.15,0,5,4,39.45112324,1,5,Bad,10.16666667,Good
4,5,No,137.2,0,3,3,29.56525781,4,4,Standard,16.83333333,Standard
4,5,NM,137.2,0,3,3,35.94317835,4,4,Standard,10.33333333,Standard
4,1,No,137.2,0,5,3,37.70298611,4,1,Good,17.91666667,Standard
4,8,NM,137.2,0,4,3,32.25782845,4,3,Good,30.83333333,Poor
4,0,NM,137.2,0,0,3,40.9658399,4,5,Good,18.33333333,Poor
4,5,NM,137.2,0,6,3,34.02392726,4,4,Good,32.91666667,Poor
4,5,No,137.2,0,3,3,45.10923491,4,5,Standard,19.08333333,Poor
14,30,Yes,137.68,0,11,4,33.99471786,4,7,Bad,9.333333333,Standard
14,30,Yes,137.68,0,9,4,35.46831006,4,10,Bad,4.916666667,Standard
14,30,Yes,137.68,3,13,4,35.5855898,4,5,Bad,8.833333333,Standard
14,30,NM,137.68,3,11,4,33.39410445,4,6,Standard,10.08333333,Standard
14,30,Yes,137.68,3,11,4,24.36841528,4,10,Bad,11.91666667,Standard
14,30,Yes,137.68,3,10,4,29.44020689,4,7,Bad,11.66666667,Standard
14,33,NM,137.68,3,12,4,33.91750744,4,10,Bad,0,Standard
14,30,Yes,137.68,3,11,4,32.28968153,4,7,Standard,7.916666667,Standard
12,11,Yes,137.95,16,0,2,34.08467147,3,4,Standard,5.333333333,Standard
12,11,Yes,137.95,6,18,2,32.39754948,3,7,Bad,15.33333333,Standard
12,11,Yes,137.95,6,18,2,32.52844356,3,7,Bad,6.166666667,Standard
12,11,Yes,137.95,6,18,2,28.35820266,3,7,Standard,18.5,Standard
12,11,Yes,137.95,0,17,2,36.1821062,3,8,Bad,12.91666667,Standard
12,11,Yes,137.95,6,18,2,39.41294272,3,5,Standard,21.83333333,Standard
12,11,Yes,137.95,10,18,2,40.10054188,3,6,Standard,10.83333333,Good
12,16,Yes,137.95,10,21,2,23.02947083,3,4,Standard,22.25,Good
11,19,No,137.98,4,8,1,29.32842939,6,6,Standard,7.75,Good
11,20,No,137.98,4,8,1,27.61209446,6,4,Good,25.5,Good
11,19,No,137.98,4,8,1,27.64830206,6,7,Standard,29.91666667,Standard
11,19,No,137.98,4,7,1,26.12057362,6,6,Standard,26.75,Good
11,15,No,137.98,4,8,1,25.88869551,6,11,Good,25.16666667,Good
11,19,No,137.98,4,8,1,35.66002222,6,3,Good,15.91666667,Good
11,19,No,137.98,4,8,1,33.01685247,6,5,Good,17.58333333,Standard
11,23,No,137.98,4,8,1,35.29015895,6,5,Good,0,Standard
11,22,Yes,138.16,8,13,1,34.04027746,7,5,Good,19.5,Standard
11,22,NM,138.16,8,13,1,29.99047948,7,4,Standard,31.08333333,Standard
11,18,Yes,138.16,0,13,1,28.78707975,7,5,Good,25.25,Standard
11,22,Yes,138.16,12,13,1,30.00801979,7,1,Good,16.25,Poor
11,19,NM,138.16,12,13,1,31.92935698,7,5,Good,23.41666667,Poor
11,22,Yes,138.16,12,15,1,30.9752705,7,4,Good,18.41666667,Poor
11,22,Yes,138.16,12,13,1,33.88294381,7,2,Good,23.58333333,Standard
11,22,Yes,138.16,12,12,1,29.00009382,7,5,Good,19.5,Standard
8,22,No,138.21,3,18,1,30.96781931,5,7,Bad,0,Standard
8,23,No,138.21,3,18,1,38.35986469,5,7,Standard,15.16666667,Standard
8,22,NM,138.21,0,19,1,35.88161464,5,3,Standard,11.58333333,Standard
8,22,No,138.21,3,21,1,28.25674801,5,7,Standard,21.75,Standard
8,26,No,138.21,3,18,1,24.56898552,5,7,Standard,0,Standard
8,22,No,138.21,7,17,1,38.53602261,5,5,Standard,18.25,Standard
8,22,No,138.21,7,18,1,26.70634055,5,5,Standard,17.91666667,Standard
12,10,Yes,138.25,0,0,3,25.56809057,6,6,Good,25.5,Standard
12,10,NM,138.25,0,7,3,31.0159542,6,1,Good,29.16666667,Standard
12,10,NM,138.25,0,10,3,37.5286982,6,4,Standard,28.41666667,Standard
12,10,NM,138.25,0,12,3,35.15945406,6,3,Standard,21.25,Standard
12,10,Yes,138.25,0,10,3,24.38042546,6,6,Standard,13.41666667,Standard
12,10,Yes,138.25,0,10,3,32.08233183,6,5,Good,0,Standard
12,10,Yes,138.25,0,12,3,39.40967614,6,5,Standard,11.16666667,Standard
18,25,Yes,138.3,7,13,4,35.66841661,3,6,Good,21,Standard
18,25,Yes,138.3,7,16,4,26.79065749,3,3,Good,15.5,Standard
18,25,Yes,138.3,7,0,4,31.98618206,3,4,Good,17.25,Standard
18,25,NM,138.3,7,17,4,24.0930899,3,5,Good,28.33333333,Standard
18,25,NM,138.3,7,16,4,34.09430408,3,6,Good,20.58333333,Standard
18,22,Yes,138.3,7,14,4,39.51715257,3,7,Good,28.08333333,Standard
18,25,Yes,138.3,7,16,4,38.83721591,3,5,Good,23.58333333,Standard
5,13,Yes,138.92,4,12,4,33.46279884,3,4,Standard,25,Standard
5,8,Yes,138.92,4,11,4,39.42700508,3,3,Good,27.16666667,Standard
5,8,Yes,138.92,4,11,4,30.55006514,3,3,Good,0,Standard
5,9,Yes,138.92,4,11,4,36.66347622,3,3,Standard,10.25,Standard
5,8,Yes,138.92,4,9,4,31.04304314,3,5,Standard,5.75,Standard
5,8,Yes,138.92,4,0,0,34.35319274,3,4,Standard,27.08333333,Standard
8,30,Yes,138.94,4,18,1,32.47590771,7,8,Bad,10.08333333,Standard
8,26,Yes,138.94,4,15,1,35.79534965,7,8,Bad,7.75,Standard
8,30,NM,138.94,4,15,1,33.44322782,7,7,Standard,30.08333333,Standard
8,30,Yes,138.94,4,0,1,37.9760393,7,8,Standard,19.58333333,Standard
8,30,Yes,138.94,4,15,1,31.10944192,7,9,Standard,17,Standard
8,30,Yes,138.94,7,15,1,31.41415925,7,9,Bad,6,Standard
8,25,Yes,138.94,7,15,1,23.12821777,7,5,Bad,0.25,Standard
8,30,NM,138.94,7,12,0,24.6171151,7,5,Bad,8.083333333,Standard
5,24,Yes,138.97,1,9,0,32.98614123,5,6,Good,31.16666667,Standard
5,23,NM,138.97,0,6,0,31.28047025,5,5,Good,24.58333333,Standard
5,24,Yes,138.97,1,10,0,38.08497057,5,3,Good,22.08333333,Standard
5,24,Yes,138.97,1,9,0,38.99772253,5,3,Good,24.08333333,Standard
5,24,Yes,138.97,6,7,0,30.74746323,5,5,Standard,18.08333333,Standard
5,24,Yes,138.97,6,0,0,24.56949975,5,6,Good,22.25,Standard
5,24,Yes,138.97,6,7,0,32.39969495,5,5,Standard,0,Good
5,24,Yes,138.97,6,9,0,36.65922899,5,5,Good,17.83333333,Standard
8,25,No,139.11,3,0,1,36.26182066,7,6,Good,20.66666667,Good
8,22,No,139.11,3,17,1,27.07758187,7,4,Good,17.33333333,Good
8,17,No,139.11,3,0,1,31.02673366,7,5,Good,29.08333333,Good
8,22,No,139.11,3,17,1,35.10915197,7,7,Good,24.58333333,Good
8,23,No,139.11,3,15,1,33.35241858,7,5,Good,19.41666667,Good
8,22,No,139.11,3,16,1,40.35391581,7,6,Good,32.25,Good
8,25,No,139.11,3,17,1,27.50647406,7,4,Good,0,Good
8,22,No,139.11,3,17,1,29.9510119,10,5,Good,30.58333333,Good
11,16,No,139.33,0,6,0,24.00795039,4,6,Standard,10.33333333,Good
11,14,No,139.33,0,6,0,27.68541062,4,7,Bad,11.41666667,Good
11,14,No,139.33,0,6,0,34.06361512,4,10,Bad,0.333333333,Good
11,11,No,139.33,1,6,0,28.06629029,4,10,Bad,6.833333333,Good
11,17,No,139.33,1,3,0,29.53734217,4,9,Good,19.08333333,Good
11,15,No,139.33,1,6,0,39.49190141,4,10,Bad,14.41666667,Good
11,16,No,139.33,1,6,0,28.52073042,4,6,Bad,0,Good
15,7,Yes,139.77,5,19,3,35.87885746,6,8,Bad,0.583333333,Standard
15,11,Yes,139.77,5,19,3,30.75562622,6,6,Standard,30.5,Standard
15,7,Yes,139.77,5,0,3,30.62428821,6,7,Standard,16.16666667,Standard
15,2,Yes,139.77,5,18,3,32.5118111,6,4,Standard,16.75,Poor
15,7,Yes,139.77,5,19,3,37.58431691,6,7,Standard,13.25,Poor
15,10,Yes,139.77,5,19,3,27.0587334,6,6,Standard,20.75,Standard
15,7,NM,139.77,5,19,3,24.13527971,6,8,Bad,10.33333333,Poor
15,5,Yes,139.77,5,18,3,27.0968622,6,6,Standard,20.08333333,Poor
2,10,No,139.77,0,1,3,30.06340935,5,5,Standard,17.5,Good
2,7,No,139.77,3,1,3,27.54588803,5,7,Standard,15.33333333,Good
2,7,No,139.77,3,0,3,38.96592464,5,9,Bad,12,Good
2,9,No,139.77,3,2,3,33.85866967,5,4,Standard,18.58333333,Standard
2,10,No,139.77,3,1,3,30.575114,5,6,Standard,14.75,Good
2,3,No,139.77,3,1,3,40.18852439,5,4,Standard,27.25,Good
2,7,No,139.77,3,1,3,31.89154339,5,6,Standard,23.66666667,Standard
11,17,No,139.84,1,13,3,31.49733354,2,3,Standard,13.58333333,Standard
11,13,No,139.84,1,12,3,39.18869328,2,3,Standard,27.33333333,Standard
11,16,No,139.84,1,12,3,38.45732829,2,6,Good,31.75,Standard
11,18,No,139.84,1,12,3,25.67890234,2,4,Good,22.16666667,Standard
11,13,No,139.84,1,12,3,31.48604631,2,6,Standard,17.83333333,Standard
11,13,No,139.84,1,13,3,26.74582655,2,4,Good,25.91666667,Standard
11,8,No,139.84,2,12,0,30.31254489,2,5,Good,26.66666667,Standard
7,5,No,140.19,0,3,4,30.66098512,4,9,Bad,13.66666667,Standard
7,2,No,140.19,3,3,0,23.79480534,4,7,Standard,20.08333333,Standard
7,5,No,140.19,3,3,4,40.91007858,4,7,Bad,8.166666667,Standard
7,5,No,140.19,3,3,4,24.43833632,4,8,Bad,17.5,Standard
7,5,No,140.19,3,3,4,29.33341286,4,7,Bad,0,Standard
7,5,No,140.19,3,3,4,40.13593223,4,5,Good,18.66666667,Standard
7,5,No,140.19,3,5,4,35.79247081,4,10,Bad,2.416666667,Standard
7,5,No,140.19,3,3,4,26.53048043,4,10,Bad,6.416666667,Standard
20,17,No,140.26,1,20,4,33.66718198,8,9,Bad,14.41666667,Standard
20,15,No,140.26,1,20,4,36.90906559,8,6,Standard,9.916666667,Standard
20,15,No,140.26,1,22,4,42.19925093,8,7,Standard,18.66666667,Standard
20,15,No,140.26,1,20,4,36.72347393,8,8,Bad,8.666666667,Standard
20,15,No,140.26,1,20,4,30.1391876,8,7,Standard,18.91666667,Standard
20,15,No,140.26,0,20,4,35.48599081,8,6,Bad,4.25,Standard
20,15,No,140.26,1,21,4,35.4694485,8,7,Bad,9.25,Standard
20,11,No,140.26,1,17,4,31.47302517,8,6,Bad,10.33333333,Standard
17,25,Yes,140.29,7,10,6,25.00905911,3,3,Standard,22.83333333,Standard
17,22,NM,140.29,7,10,6,27.28143738,3,5,Good,26.58333333,Standard
17,22,Yes,140.29,7,9,6,32.85732377,3,6,Standard,17.5,Standard
17,22,Yes,140.29,7,13,6,23.20106945,3,4,Good,0,Poor
17,22,Yes,140.29,7,10,6,32.22069138,3,6,Good,22.41666667,Poor
17,22,Yes,140.29,7,10,6,40.36620706,3,6,Standard,33.41666667,Poor
17,22,Yes,140.29,7,10,6,35.30895696,3,7,Good,27.66666667,Poor
7,26,Yes,140.57,7,17,4,25.20532597,8,5,Standard,0,Standard
7,26,Yes,140.57,7,17,4,27.96411726,8,3,Good,21,Standard
7,26,Yes,140.57,7,18,4,38.53032991,8,3,Standard,27.91666667,Standard
7,26,Yes,140.57,7,17,4,22.91493236,8,5,Good,18.25,Standard
7,26,Yes,140.57,10,18,4,33.03485853,8,4,Standard,24.16666667,Standard
7,26,Yes,140.57,10,17,4,37.36036126,8,7,Standard,23.83333333,Standard
7,26,Yes,140.57,10,17,4,25.73127021,8,6,Standard,16,Standard
5,14,No,140.59,4,12,3,38.96088121,3,5,Standard,0,Good
5,14,No,140.59,4,12,3,26.91131949,3,6,Standard,27.16666667,Good
5,14,No,140.59,4,12,3,26.44998804,3,5,Bad,16.5,Good
5,14,No,140.59,4,12,3,21.974347,3,7,Standard,20,Good
5,16,No,140.59,7,13,3,29.34680043,3,3,Standard,5.083333333,Good
5,12,No,140.59,7,10,3,32.11806092,3,3,Standard,9.083333333,Good
5,14,No,140.59,7,12,3,31.80644929,3,6,Standard,15.66666667,Good
18,10,Yes,140.6,1,11,3,40.01314833,4,6,Standard,17.83333333,Standard
18,10,NM,140.6,1,12,3,23.96859123,4,3,Standard,17.58333333,Standard
18,5,Yes,140.6,1,11,3,38.8015049,4,7,Standard,0,Standard
18,15,Yes,140.6,1,11,3,39.55251273,4,7,Standard,32.25,Standard
18,10,Yes,140.6,1,11,3,33.10392981,4,3,Standard,12.41666667,Standard
18,10,Yes,140.6,1,11,3,34.14035014,4,10,Bad,12.83333333,Standard
18,10,Yes,140.6,1,13,3,26.67581974,4,6,Good,25.5,Standard
18,10,Yes,140.6,1,9,3,29.74924091,4,7,Standard,19.16666667,Standard
11,11,Yes,140.69,4,0,3,31.66959142,8,7,Good,26.91666667,Standard
11,11,Yes,140.69,8,18,3,36.08527764,8,4,Good,28.58333333,Standard
11,11,Yes,140.69,8,18,3,31.0156034,8,6,Good,24.5,Good
11,11,Yes,140.69,8,18,3,26.66972388,8,4,Good,18.75,Good
11,11,Yes,140.69,8,18,3,37.06967021,8,6,Good,27.33333333,Good
11,15,Yes,140.69,8,18,3,27.42460603,8,7,Standard,14.83333333,Good
11,11,Yes,140.69,8,21,3,35.23207683,8,7,Good,19.58333333,Good
11,0,NM,140.85,2,4,0,34.77410404,2,5,Standard,18.66666667,Good
11,0,No,140.85,2,2,0,25.55240178,2,5,Standard,31.91666667,Good
11,0,No,140.85,2,2,0,25.19223776,2,7,Standard,22,Good
11,1,No,140.85,2,2,0,31.56061474,2,5,Standard,12.75,Good
11,0,No,140.85,7,2,0,36.59424901,2,6,Standard,14.91666667,Good
11,0,No,140.85,7,2,0,38.53750627,2,5,Standard,24.75,Standard
11,4,No,140.85,7,1,0,28.53945449,2,3,Standard,14.33333333,Good
1,14,NM,141.08,1,5,3,27.43473255,4,7,Bad,17.66666667,Standard
1,14,No,141.08,1,5,3,30.16716427,4,10,Bad,19.91666667,Standard
1,14,No,141.08,0,7,3,27.27126065,4,5,Bad,6.75,Standard
1,14,No,141.08,3,4,3,30.31081372,4,3,Standard,11,Good
1,14,No,141.08,3,4,3,33.56200486,4,5,Standard,23.08333333,Good
1,10,No,141.08,3,7,3,33.3499398,4,10,Bad,19.16666667,Good
1,14,No,141.08,3,4,3,27.71191906,4,4,Good,18.33333333,Standard
11,6,Yes,141.14,2,11,4,29.59243989,4,5,Standard,23.25,Standard
11,6,Yes,141.14,2,14,4,39.40902941,4,3,Standard,12.5,Standard
11,6,Yes,141.14,2,14,4,24.290801,4,7,Standard,13.83333333,Standard
11,6,Yes,141.14,2,14,4,36.12757404,4,4,Standard,0,Standard
11,3,Yes,141.14,16,16,4,39.52968725,4,3,Standard,30.5,Standard
11,6,Yes,141.14,5,17,4,37.84143301,4,6,Standard,26.16666667,Standard
11,6,Yes,141.14,5,0,4,29.36844272,4,7,Bad,4.083333333,Standard
11,6,Yes,141.14,5,14,0,32.90655644,4,7,Standard,15.41666667,Standard
12,4,No,141.58,2,12,4,30.99869671,0,4,Standard,17.08333333,Good
12,4,No,141.58,2,12,4,24.60862015,0,6,Standard,19.41666667,Good
12,4,No,141.58,2,12,4,32.16273652,0,3,Good,21.16666667,Good
12,4,No,141.58,0,14,4,29.57196528,0,7,Standard,0,Good
12,4,NM,141.58,2,10,4,26.81004723,0,4,Good,17.41666667,Good
12,4,NM,141.58,2,10,4,32.42894536,0,1,Good,29.33333333,Good
12,4,NM,141.58,7,11,4,26.3072024,0,4,Standard,31.58333333,Good
12,4,No,141.58,7,12,4,26.06802414,0,5,Standard,17.08333333,Standard
9,0,No,141.69,2,1,0,36.70896735,3,3,Good,28.08333333,Standard
9,0,No,141.69,2,1,0,46.07862877,3,6,Good,19.25,Standard
9,0,No,141.69,2,1,0,38.36365953,3,3,Standard,0,Standard
9,2,No,141.69,2,0,0,33.7476543,3,4,Good,31.75,Standard
9,0,No,141.69,2,3,0,39.765573,3,3,Good,16.41666667,Standard
9,1,NM,141.69,7,1,0,42.00709896,3,5,Standard,28,Standard
9,0,NM,141.69,7,2,0,29.96145652,3,6,Standard,0,Standard
9,0,No,141.69,7,1,0,26.20705459,3,3,Good,24,Standard
7,9,Yes,141.75,6,8,2,35.40397222,8,1,Good,31.33333333,Standard
7,14,Yes,141.75,6,7,2,32.49704727,8,4,Good,17.41666667,Standard
