Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Mortgage Loan,Not Specified,Personal Loan,Debt Consolidation Loan,Credit-Builder Loan,Payday Loan,Home Equity Loan,Auto Loan,Student Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
43.0,62359.82,5120.651667,4,5.0,11.0,1.0,,,1.0,,,,,,,14.0,9.0,8.94,3.0,Standard,250.56,27.04710907,24,Yes,29.76576296,202.1372284,HighspentMediumvaluepayments,530.1621753,Standard
43.0,62359.82,5120.651667,4,5.0,11.0,1.0,,,1.0,,,,,,,14.0,9.0,8.94,3.0,Standard,250.56,38.19663038,24,Yes,29.76576296,373.3581274,LowspentSmallvaluepayments,398.9412763,Standard
43.0,62359.82,5120.651667,4,5.0,11.0,1.0,,,1.0,,,,,,,14.0,9.0,8.94,3.0,Standard,250.56,34.63598612,24,Yes,29.76576296,49.01590852,HighspentLargevaluepayments,673.2834952,Standard
43.0,62359.82,0.0,4,5.0,11.0,1.0,,,1.0,,,,,,,14.0,12.0,14.94,3.0,Standard,250.56,34.60504097,24,Yes,29.76576296,550.0125352,LowspentSmallvaluepayments,222.2868685,Standard
45.0,106871.4,9127.95,0,3.0,3.0,0.0,,,,,,,,,,2.0,8.0,5.19,4.0,Good,250.7,36.40994393,32,No,0.0,583.8881942,LowspentLargevaluepayments,598.9068058,Poor
45.0,106871.4,9127.95,0,3.0,3.0,0.0,,,,,,,,,,6.0,5.0,5.19,9.0,Good,250.7,37.7607512,0,No,0.0,196.2585624,HighspentMediumvaluepayments,966.5364376,Poor
45.0,106871.4,9127.95,0,3.0,3.0,0.0,,,,,,,,,,4.0,8.0,5.19,9.0,Good,250.7,24.87377952,33,No,0.0,816.4709783,LowspentMediumvaluepayments,376.3240217,Poor
45.0,106871.4,9127.95,0,3.0,3.0,0.0,,,,,,,,,,11.0,8.0,10.19,9.0,Good,250.7,39.64729565,33,No,0.0,172.9815283,HighspentSmallvaluepayments,999.8134717,Poor
45.0,50545.74,0.0,8,3.0,2.0,4.0,1.0,2.0,,,,,,1.0,,26.0,11.0,10.2,3.0,Good,250.99,34.39435122,21,No,132.5935743,29.38035076,HighspentLargevaluepayments,512.6405749,Good
45.0,50545.74,0.0,8,3.0,2.0,4.0,1.0,2.0,,,,,,1.0,,29.0,8.0,10.2,3.0,Good,250.99,38.19567425,21,No,132.5935743,181.6396148,,390.3813109,Good
46.0,50545.74,4346.145,8,3.0,2.0,4.0,1.0,2.0,,,,,,1.0,,29.0,8.0,10.2,3.0,Good,250.99,27.49847631,21,No,132.5935743,57.74271895,HighspentLargevaluepayments,484.2782068,Standard
46.0,50545.74,4346.145,10,3.0,2.0,4.0,1.0,2.0,,,,,,1.0,,29.0,8.0,10.2,3.0,Good,250.99,30.76208364,21,No,5405.460000000196,570.8911294,LowspentSmallvaluepayments,21.12979628,Good
46.0,50545.74,4346.145,8,3.0,2.0,4.0,1.0,2.0,,,,,,1.0,,29.0,8.0,10.2,3.0,Good,250.99,31.29188378,21,No,132.5935743,48.67659807,HighspentLargevaluepayments,493.3443276,Good
46.0,50545.74,4346.145,8,3.0,2.0,0.0,1.0,2.0,,,,,,1.0,,26.0,11.0,12.2,3.0,,250.99,33.79280731,21,No,132.5935743,70.10510436,HighspentMediumvaluepayments,481.9158213,Good
46.0,50545.74,4346.145,8,3.0,2.0,4.0,1.0,2.0,,,,,,1.0,,26.0,8.0,10.2,3.0,Good,250.99,26.93966577,21,No,132.5935743,267.2355214,HighspentSmallvaluepayments,294.7854043,Standard
48.0,110711.22,9397.935,4,5.0,11.0,0.0,,,,,,,,,,10.0,5.0,11.09,3.0,,251.06,22.7523805464,0,No,0.0,10000.0,LowspentSmallvaluepayments,121.6651872,Standard
48.0,110711.22,9397.935,4,5.0,11.0,0.0,,,,,,,,,,9.0,3.0,11.09,3.0,Good,251.06,40.02137883,16,NM,0.0,0.0,HighspentLargevaluepayments,942.8891918,Standard
48.0,110711.22,9397.935,4,5.0,11.0,0.0,,,,,,,,,,9.0,3.0,9.09,3.0,Good,251.06,42.45212042860001,16,No,0.0,142.4626505,HighspentMediumvaluepayments,1047.33085,Standard
48.0,110711.22,9397.935,4,5.0,11.0,0.0,,,,,,,,,,9.0,3.0,18.09,3.0,Good,251.06,28.8708849,16,No,0.0,114.0030737,HighspentMediumvaluepayments,1075.790426,Standard
48.0,110711.22,9397.935,4,5.0,11.0,0.0,,,,,,,,,,9.0,3.0,11.09,3.0,Good,251.06,29.08436846,0,NM,0.0,219.4051411,HighspentLargevaluepayments,960.3883589,Standard
48.0,110711.22,9397.935,4,5.0,11.0,0.0,,,,,,,,,,9.0,3.0,11.09,3.0,Good,251.06,29.42571664,17,NM,0.0,797.2553808,LowspentMediumvaluepayments,422.5381192,Standard
48.0,110711.22,9397.935,4,5.0,11.0,0.0,,,,,,,,,,9.0,3.0,11.09,3.0,Good,251.06,40.93078111,17,No,0.0,219.1955818,HighspentLargevaluepayments,960.5979182,Standard
49.0,110711.22,9397.935,4,5.0,11.0,0.0,,,,,,,,,,12.0,2.0,11.09,4.0,Good,251.06,40.99077502,17,No,0.0,61.17373915,HighspentLargevaluepayments,1118.619761,Standard
34.0,101462.64,8633.22,4,3.0,8.0,2.0,,1.0,,,,1.0,,,,23.0,20.0,20.84,6.0,Standard,251.39,26.96888757,14,Yes,113.900936,574.8825458,LowspentMediumvaluepayments,454.5385182,Standard
34.0,101462.64,8633.22,4,3.0,8.0,2.0,,1.0,,,,1.0,,,,26.0,20.0,23.84,6.0,Standard,251.39,37.10321437,0,Yes,113.900936,145.9725348,HighspentLargevaluepayments,843.4485292,Standard
34.0,101462.64,0.0,4,3.0,8.0,2.0,,1.0,,,,1.0,,,,26.0,20.0,18.84,6.0,Standard,251.39,23.51303073,14,Yes,113.900936,653.9848692,LowspentMediumvaluepayments,375.4361948,Standard
34.0,101462.64,0.0,4,3.0,8.0,2.0,,1.0,,,,1.0,,,,26.0,20.0,18.84,8.0,Standard,251.39,36.27313229,15,Yes,113.900936,342.4471325,LowspentMediumvaluepayments,686.9739316,Poor
34.0,101462.64,8633.22,4,3.0,8.0,2.0,,1.0,,,,1.0,,,,26.0,20.0,15.84,8.0,Standard,251.39,30.57975674,15,Yes,113.900936,228.4304933,HighspentSmallvaluepayments,780.9905707,Poor
34.0,101462.64,8633.22,4,3.0,8.0,2.0,,1.0,,,,1.0,,,,26.0,0.0,18.84,8.0,Standard,251.39,26.35289357,15,Yes,113.900936,371.4887186,LowspentMediumvaluepayments,657.9323455,Poor
34.0,101462.64,8633.22,4,3.0,8.0,2.0,,1.0,,,,1.0,,,,26.0,20.0,18.84,8.0,Standard,251.39,34.71862179,15,Yes,113.900936,0.0,HighspentLargevaluepayments,894.2771757,Poor
44.0,24693.09,2256.7575,4,5.0,5.0,3.0,,,1.0,,1.0,,1.0,,,13.0,14.0,8.34,0.0,Standard,251.4,31.28853033,30,Yes,46.78463899,87.9893988,HighspentSmallvaluepayments,350.9017122,Standard
44.0,24693.09,2256.7575,4,5.0,5.0,3.0,,,1.0,,1.0,,1.0,,,11.0,11.0,8.34,0.0,Standard,251.4,27.14028765,31,Yes,46.78463899,138.4894719,LowspentSmallvaluepayments,330.4016391,Standard
44.0,24693.09,0.0,4,5.0,5.0,3.0,,,1.0,,1.0,,1.0,,,11.0,14.0,8.34,0.0,Standard,251.4,30.85552157,31,Yes,46.78463899,202.9373553,LowspentSmallvaluepayments,265.9537557,Standard
44.0,24693.09,2256.7575,4,5.0,5.0,3.0,,,1.0,,1.0,,1.0,,,11.0,14.0,8.34,0.0,Standard,251.4,34.17850611,31,Yes,46.78463899,18.45417653,HighspentLargevaluepayments,400.4369345,Standard
44.0,24693.09,0.0,4,5.0,5.0,3.0,,,1.0,,1.0,,1.0,,,11.0,0.0,12.34,0.0,Standard,251.4,29.77875772,31,Yes,46.78463899,10000.0,LowspentSmallvaluepayments,262.3764421,Standard
44.0,24693.09,2256.7575,4,5.0,5.0,3.0,,,1.0,,1.0,,1.0,,,11.0,11.0,8.34,0.0,Standard,251.4,22.7523805464,0,Yes,46.78463899,173.2299562,LowspentSmallvaluepayments,295.6611548,Standard
44.0,24693.09,2256.7575,4,5.0,5.0,3.0,,,1.0,,1.0,,1.0,,,11.0,14.0,8.34,0.0,Standard,251.4,38.43025995,31,NM,46.78463899,204.418059,LowspentSmallvaluepayments,264.473052,Standard
45.0,20645.48,1631.456667,8,7.0,2.0,0.0,,,,,,,,,,15.0,0.0,4.67,1.0,Good,251.95,36.07942207,18,No,0.0,44.27476343,HighspentSmallvaluepayments,378.8709032,Good
45.0,20645.48,1631.456667,8,7.0,2.0,0.0,,,,,,,,,,15.0,11.0,4.67,3.0,Good,251.95,31.41021791,0,No,0.0,202.6763177,LowspentSmallvaluepayments,250.469349,Good
46.0,20645.48,1631.456667,8,7.0,2.0,0.0,,,,,,,,,,15.0,13.0,4.67,3.0,Good,251.95,33.03062507,19,No,0.0,176.394252,,276.7514146,Standard
46.0,20645.48,0.0,8,7.0,2.0,0.0,,,,,,,,,,11.0,15.0,4.67,3.0,,251.95,33.00121615,19,No,0.0,108.2945141,LowspentSmallvaluepayments,344.8511526,Standard
46.0,20645.48,0.0,8,7.0,2.0,0.0,,,,,,,,,,15.0,15.0,4.67,3.0,Good,251.95,31.93500922,19,No,0.0,10000.0,LowspentMediumvaluepayments,301.6550922,Standard
46.0,20645.48,1631.456667,8,7.0,2.0,0.0,,,,,,,,,,15.0,13.0,4.67,3.0,Good,251.95,35.55847145,19,No,0.0,59.35492367,HighspentMediumvaluepayments,353.790743,Good
46.0,20645.48,0.0,10,7.0,2.0,0.0,,,,,,,,,,15.0,14.0,4.67,3.0,Good,251.95,32.23577695,19,No,0.0,115.7720364,LowspentMediumvaluepayments,327.3736303,Good
45.0,17502.19,1380.515833,7,5.0,6.0,5.0,,,,,2.0,,1.0,,2.0,5.0,13.0,15.32,4.0,Standard,251.99,38.73106871,13,Yes,52.99951406,0.0,LowspentLargevaluepayments,303.6025279,Standard
45.0,17502.19,1380.515833,7,5.0,6.0,5.0,,,,,2.0,,1.0,,2.0,5.0,12.0,12.32,4.0,Standard,251.99,31.75281161,13,Yes,52.99951406,31.19225387,HighspentLargevaluepayments,293.8598154,Standard
2847.0,17502.19,1380.515833,7,5.0,6.0,5.0,,,,,2.0,,1.0,,2.0,5.0,11.0,12.32,4.0,Standard,251.99,37.01400572,13,Yes,52.99951406,10000.0,LowspentMediumvaluepayments,296.7627129,Standard
45.0,17502.19,1380.515833,7,5.0,6.0,5.0,,,,,2.0,,1.0,,2.0,5.0,11.0,11.32,4.0,Standard,251.99,33.29038027,13,Yes,52.99951406,58.67183241,LowspentSmallvaluepayments,316.3802369,Standard
45.0,17502.19,1380.515833,7,5.0,6.0,5.0,,,,,2.0,,1.0,,2.0,5.0,11.0,19.32,4.0,,251.99,38.92219383,13,Yes,52.99951406,38.02120738,,307.0308619,Standard
46.0,17502.19,1380.515833,7,5.0,6.0,5.0,,,,,2.0,,1.0,,2.0,5.0,11.0,15.32,4.0,Standard,251.99,37.26783153,13,Yes,52.99951406,66.70366631,LowspentMediumvaluepayments,298.348403,Standard
46.0,17502.19,0.0,7,5.0,6.0,5.0,,,,,2.0,,1.0,,2.0,7.0,13.0,15.32,4.0,,251.99,35.09734654,13,Yes,52.99951406,53.72523603,HighspentSmallvaluepayments,291.3268332,Standard
55.0,112095.72,9559.31,7,5.0,5.0,0.0,,,,,,,,,,27.0,18.0,11.13,4.0,Standard,251.99,32.97535853,26,Yes,0.0,391.9289296,LowspentMediumvaluepayments,844.0020704,Standard
55.0,112095.72,9559.31,7,5.0,5.0,0.0,,,,,,,,,,22.0,0.0,13.13,4.0,Standard,251.99,30.66681635,26,NM,0.0,121.2635139,HighspentMediumvaluepayments,1084.667486,Standard
55.0,112095.72,9559.31,7,5.0,5.0,0.0,,,,,,,,,,24.0,12.0,11.13,4.0,Standard,251.99,34.86370383,27,Yes,0.0,330.9883293,HighspentSmallvaluepayments,884.9426707,Standard
55.0,112095.72,9559.31,7,5.0,5.0,0.0,,,,,,,,,,27.0,0.0,11.13,4.0,Standard,251.99,35.19104145,27,Yes,0.0,250.7339211,HighspentMediumvaluepayments,955.1970789,Good
55.0,112095.72,9559.31,10,5.0,5.0,0.0,,,,,,,,,,32.0,15.0,11.13,4.0,Standard,251.99,32.59519669,27,Yes,0.0,63.59893757,HighspentLargevaluepayments,1132.332062,Good
55.0,112095.72,9559.31,7,5.0,5.0,0.0,,,,,,,,,,22.0,0.0,7.13,4.0,Standard,251.99,33.19281991,27,Yes,0.0,10000.0,LowspentMediumvaluepayments,447.1296816,Good
55.0,112095.72,8603.532144,7,5.0,5.0,0.0,,,,,,,,,,27.0,15.0,11.13,8.0,Standard,251.99,33.06483262,27,Yes,955.7778563,801.5093727,LowspentMediumvaluepayments,434.4216273,Good
55.0,112095.72,0.0,7,5.0,5.0,0.0,,,,,,,,,,27.0,12.0,11.13,8.0,Standard,251.99,22.7523805464,27,Yes,955.7778563,983.9703627,LowspentMediumvaluepayments,251.9606373,Good
32.0,136435.2,0.0,4,3.0,5.0,3.0,,,,1.0,,,,,2.0,18.0,19.0,17.78,5.0,Standard,252.01,30.2523636,26,Yes,236.7443535,0.0,HighspentLargevaluepayments,1084.948124,Standard
32.0,136435.2,11574.6,4,3.0,5.0,3.0,,,,1.0,,,,,2.0,18.0,22.0,17.78,5.0,Standard,252.01,28.38802996,26,Yes,236.7443535,244.6400786,HighspentLargevaluepayments,916.0755679,Standard
32.0,136435.2,11574.6,4,3.0,5.0,3.0,,,,1.0,,,,,2.0,18.0,17.0,17.78,9.0,Standard,252.01,27.66186942,26,Yes,236.7443535,133.7630634,HighspentMediumvaluepayments,1036.952583,Standard
32.0,136435.2,11574.6,4,3.0,5.0,3.0,,,,1.0,,,,,2.0,18.0,19.0,17.78,9.0,,252.01,33.63873226,26,Yes,236.7443535,197.8992315,,962.816415,Standard
33.0,136435.2,11574.6,4,3.0,5.0,3.0,,,,1.0,,,,,2.0,20.0,19.0,17.78,9.0,,252.01,42.45212042860001,26,NM,236.7443535,155.8202542,HighspentLargevaluepayments,1004.895392,Standard
33.0,136435.2,11574.6,4,3.0,5.0,3.0,,,,1.0,,,,,2.0,18.0,19.0,16.78,9.0,Standard,252.01,32.38144454,26,Yes,236.7443535,1547.856618,LowspentSmallvaluepayments,,Good
33.0,136435.2,0.0,4,3.0,5.0,3.0,,,,1.0,,,,,2.0,18.0,19.0,17.78,9.0,,252.01,32.57022859,26,NM,236.7443535,307.3276488,HighspentMediumvaluepayments,863.3879977,Good
29.0,44616.7,4008.058333,4,6.0,6.0,3.0,,1.0,,,2.0,,,,,13.0,20.0,5.53,1.0,Standard,252.07,32.18521912,31,Yes,109.9205478,97.23616435,HighspentMediumvaluepayments,443.6491211,Standard
30.0,44616.7,4008.058333,4,6.0,6.0,3.0,,1.0,,,2.0,,,,,13.0,20.0,5.53,1.0,Standard,252.07,32.38279173,0,Yes,109.9205478,102.7708324,HighspentMediumvaluepayments,438.1144531,Standard
30.0,44616.7,0.0,4,6.0,6.0,3.0,,1.0,,,2.0,,,,,13.0,20.0,5.53,1.0,Standard,252.07,23.66164756,31,Yes,109.9205478,10000.0,HighspentMediumvaluepayments,438.0957075,Standard
30.0,44616.7,4008.058333,4,6.0,6.0,3.0,,1.0,,,2.0,,,,,8.0,19.0,5.53,1.0,Standard,252.07,24.59375907,31,Yes,109.9205478,143.5463669,HighspentMediumvaluepayments,397.3389186,Standard
30.0,44616.7,4008.058333,4,6.0,6.0,3.0,,1.0,,,2.0,,,,,13.0,20.0,0.53,1.0,Standard,252.07,34.73992727,31,Yes,109.9205478,272.2064377,LowspentLargevaluepayments,288.6788478,Standard
30.0,44616.7,4008.058333,4,6.0,6.0,0.0,,1.0,,,2.0,,,,,13.0,17.0,3.53,1.0,Standard,252.07,27.02042535,31,Yes,109.9205478,507.5973025,LowspentSmallvaluepayments,73.28798298,Standard
30.0,44616.7,4008.058333,4,6.0,6.0,3.0,,1.0,,,2.0,,,,,16.0,22.0,5.53,1.0,Standard,252.07,36.29568913,31,Yes,109.9205478,101.6793137,HighspentLargevaluepayments,429.2059718,Standard
30.0,44616.7,4008.058333,4,6.0,6.0,3.0,,1.0,,,2.0,,,,,17.0,20.0,5.53,1.0,Standard,252.07,32.79356627,0,Yes,109.9205478,198.6458928,LowspentLargevaluepayments,362.2393927,Standard
22.0,31206.11,2862.509167,8,5.0,15.0,7.0,1.0,1.0,2.0,,,3.0,,,,30.0,14.0,17.74,8.0,,252.11,34.54974894,14,NM,102.28426,261.1737571,LowspentMediumvaluepayments,202.7928996,Standard
22.0,31206.11,0.0,8,5.0,15.0,7.0,1.0,1.0,2.0,,,3.0,,,,27.0,14.0,17.74,8.0,Standard,252.11,36.6763606,14,Yes,102.28426,70.55117362,HighspentMediumvaluepayments,363.415483,Standard
22.0,31206.11,2862.509167,8,5.0,15.0,7.0,1.0,1.0,2.0,,,3.0,,,,32.0,0.0,17.74,8.0,Standard,252.11,33.92751628,14,Yes,102.28426,0.0,HighspentSmallvaluepayments,319.9438549,Standard
22.0,31206.11,2862.509167,8,5.0,15.0,7.0,1.0,1.0,2.0,,,3.0,,,,30.0,14.0,17.74,8.0,,252.11,35.45941687,14,Yes,102.28426,265.8613319,LowspentMediumvaluepayments,198.1053247,Standard
23.0,31206.11,2862.509167,8,5.0,15.0,7.0,1.0,1.0,2.0,,,3.0,,,,34.0,12.0,17.74,0.0,Standard,252.11,27.95182638,14,Yes,102.28426,71.67814576,HighspentMediumvaluepayments,362.2885109,Standard
23.0,31206.11,2862.509167,8,5.0,15.0,7.0,1.0,1.0,2.0,,,3.0,,,,28.0,14.0,17.74,8.0,Standard,252.11,25.48214699,0,Yes,102.28426,32.63385767,,401.332799,Standard
23.0,31206.11,0.0,8,5.0,15.0,7.0,1.0,1.0,2.0,,,3.0,,,,30.0,14.0,17.74,8.0,,252.11,32.83756088,14,Yes,102.28426,290.3513404,LowspentSmallvaluepayments,183.6153162,Standard
23.0,17340.775,1468.064583,6,5.0,10.0,2.0,,,,,1.0,,,1.0,,11.0,10.0,18.07,1.0,Standard,252.17,31.13329469,17,Yes,20.39717672,59.68621069,LowspentMediumvaluepayments,346.7230709,Standard
24.0,17340.775,1468.064583,6,5.0,10.0,2.0,,,,,1.0,,,1.0,,10.0,0.0,18.07,1.0,Standard,252.17,36.54860843,17,Yes,20.39717672,188.4859314,,227.9233503,Standard
24.0,17340.775,1468.064583,6,5.0,10.0,2.0,,,,,1.0,,,1.0,,10.0,10.0,18.07,1.0,Standard,252.17,32.35933528,17,NM,20.39717672,138.5728958,LowspentMediumvaluepayments,267.8363858,Standard
1461.0,17340.775,1468.064583,6,5.0,10.0,2.0,,,,,1.0,,,1.0,,10.0,10.0,18.07,1.0,Standard,252.17,27.80711644,17,Yes,20.39717672,10000.0,HighspentMediumvaluepayments,330.9120652,Standard
24.0,17340.775,0.0,6,5.0,10.0,2.0,,,,,1.0,,,1.0,,11.0,10.0,18.07,1.0,Standard,252.17,34.75850046,17,NM,20.39717672,195.110584,LowspentSmallvaluepayments,221.2986976,Standard
24.0,17340.775,1468.064583,6,5.0,10.0,2.0,,,,,1.0,,,1.0,,10.0,10.0,18.07,1.0,,252.17,26.36292616,17,Yes,20.39717672,52.27977676,LowspentMediumvaluepayments,354.1295048,Standard
24.0,17340.775,1468.064583,6,5.0,10.0,2.0,,,,,1.0,,,1.0,,10.0,10.0,18.07,1.0,Standard,252.17,30.31609802,17,NM,20.39717672,17.05507049,HighspentMediumvaluepayments,359.3542111,Standard
4124.150000000023,33376.81,2890.400833,2,5.0,1.0,3.0,,,,1.0,1.0,,,,1.0,11.0,9.0,9.16,3.0,Good,252.34,39.32026762,30,No,82.41644185,10000.0,LowspentSmallvaluepayments,245.8500411,Standard
24.0,33376.81,2890.400833,2,5.0,1.0,3.0,,,,1.0,1.0,,,,1.0,11.0,0.0,12.16,0.0,Good,252.34,27.80691165,30,No,82.41644185,90.55767379,HighspentMediumvaluepayments,366.0659677,Standard
24.0,33376.81,2890.400833,2,5.0,1.0,3.0,,,,1.0,1.0,,,,1.0,11.0,0.0,9.16,3.0,Good,252.34,33.55094122,30,No,82.41644185,174.4023285,HighspentSmallvaluepayments,292.221313,Standard
24.0,33376.81,2890.400833,2,5.0,1.0,3.0,,,,1.0,1.0,,,,1.0,11.0,9.0,9.16,3.0,Good,252.34,36.95803063,30,NM,82.41644185,112.746714,LowspentSmallvaluepayments,383.8769275,Poor
24.0,33376.81,2890.400833,2,5.0,1.0,3.0,,,,1.0,1.0,,,,1.0,14.0,9.0,14.16,3.0,,252.34,25.58695081,30,No,82.41644185,160.0098198,LowspentMediumvaluepayments,326.6138217,Poor
24.0,33376.81,0.0,2,5.0,1.0,3.0,,,,1.0,1.0,,,,1.0,11.0,9.0,15.16,3.0,Good,252.34,39.46719788,30,No,82.41644185,37.52993818,,419.0937033,Poor
25.0,33376.81,2890.400833,2,5.0,1.0,3.0,,,,1.0,1.0,,,,1.0,11.0,10.0,9.16,3.0,,252.34,30.14092902,30,No,82.41644185,56.1121608,HighspentLargevaluepayments,390.5114807,Standard
25.0,33376.81,2890.400833,2,5.0,1.0,3.0,,,,1.0,1.0,,,,1.0,11.0,11.0,9.16,3.0,,252.34,30.94144208,31,No,82.41644185,112.3232719,HighspentMediumvaluepayments,344.3003695,Standard
27.0,103026.8,8754.566667,7,6.0,16.0,6.0,1.0,2.0,,1.0,,,1.0,1.0,,23.0,15.0,11.75,4.0,Standard,253.63,36.02970362,7,Yes,414.1968017,150.5245818,HighspentLargevaluepayments,550.7352832,Standard
27.0,19640302.0,8754.566667,7,6.0,16.0,6.0,1.0,2.0,,1.0,,,1.0,1.0,,23.0,13.0,11.75,4.0,Standard,253.63,26.80195691,8,Yes,414.1968017,141.5484356,HighspentLargevaluepayments,559.7114293,Standard
27.0,103026.8,0.0,7,6.0,16.0,6.0,1.0,2.0,,1.0,,,1.0,1.0,,23.0,18.0,11.75,8.0,Standard,253.63,27.78838888,8,Yes,5405.460000000196,73.80362911,HighspentLargevaluepayments,627.4562358,Good
27.0,103026.8,8754.566667,7,6.0,16.0,6.0,1.0,2.0,,1.0,,,1.0,1.0,,23.0,15.0,11.75,8.0,Standard,253.63,25.86522811,8,Yes,414.1968017,148.811141,HighspentLargevaluepayments,552.4487239,Good
28.0,103026.8,8754.566667,7,6.0,16.0,6.0,1.0,2.0,,1.0,,,1.0,1.0,,23.0,15.0,11.75,8.0,Standard,253.63,30.06273291,8,Yes,414.1968017,1055.842998,LowspentSmallvaluepayments,,Standard
28.0,103026.8,8754.566667,7,6.0,16.0,6.0,1.0,2.0,,1.0,,,1.0,1.0,,23.0,15.0,11.75,8.0,,253.63,26.00704864,8,Yes,414.1968017,300.0113621,LowspentMediumvaluepayments,441.2485028,Standard
28.0,103026.8,8754.566667,7,6.0,16.0,6.0,1.0,2.0,,1.0,,,1.0,1.0,,20.0,18.0,11.75,8.0,,253.63,31.46633414,8,NM,414.1968017,137.3105832,HighspentMediumvaluepayments,573.9492818,Standard
25.0,39564.52,3501.043333,1,6.0,1.0,1.0,1.0,,,,,,,,,6.0,4.0,2.72,4.0,Good,253.96,39.13490583,25,No,31.01623758,242.1025256,LowspentMediumvaluepayments,356.9855702,Standard
26.0,39564.52,3501.043333,1,6.0,1.0,1.0,1.0,,,,,,,,,3.0,2.0,2.72,8.0,Good,253.96,37.08848132,25,No,31.01623758,105.033118,HighspentMediumvaluepayments,464.0549778,Standard
26.0,39564.52,3501.043333,1,6.0,1.0,1.0,1.0,,,,,,,,,4.0,0.0,2.72,8.0,Good,253.96,34.98412923,25,No,31.01623758,223.2270976,HighspentSmallvaluepayments,355.8609981,Standard
26.0,39564.52,3501.043333,1,6.0,1.0,1.0,1.0,,,,,,,,,6.0,4.0,2.72,8.0,Good,253.96,38.38568891,25,No,31.01623758,174.8531101,LowspentMediumvaluepayments,424.2349857,Standard
26.0,39564.52,0.0,1,6.0,1.0,1.0,1.0,,,,,,,,,8.0,1.0,2.72,8.0,Good,253.96,28.90318845,25,No,31.01623758,209.4264412,HighspentSmallvaluepayments,369.6616545,Standard
26.0,39564.52,3501.043333,1,6.0,1.0,1.0,1.0,,,,,,,,,3.0,4.0,2.72,8.0,Good,253.96,38.73115767,25,No,31.01623758,140.0371094,HighspentMediumvaluepayments,429.0509864,Good
26.0,39564.52,3355.541142,1,6.0,1.0,1.0,1.0,,,,,,,,,6.0,4.0,1.72,8.0,Good,253.96,39.81138692,0,No,176.5184288,68.27173284,HighspentMediumvaluepayments,500.8163629,Good
40.0,105931.17,8672.5975,8,7.0,11.0,5.0,3.0,,,,,,,1.0,1.0,29.0,12.0,16.1,4.0,Standard,254.06,35.89419155,5,Yes,392.842437,214.1470977,,500.2702153,Standard
40.0,105931.17,0.0,8,7.0,11.0,5.0,3.0,,,,,,,1.0,1.0,29.0,10.0,16.1,4.0,Standard,254.06,40.24673392,5,Yes,392.842437,215.0817938,,509.3355193,Standard
40.0,105931.17,8672.5975,8,7.0,11.0,5.0,3.0,,,,,,,1.0,1.0,29.0,10.0,16.1,4.0,Standard,254.06,28.48561564,5,NM,392.842437,250.3475922,LowspentMediumvaluepayments,504.0697209,Standard
40.0,105931.17,0.0,8,7.0,11.0,5.0,3.0,,,,,,,1.0,1.0,29.0,15.0,16.1,4.0,Standard,254.06,37.20198766,5,Yes,392.842437,124.4989817,HighspentMediumvaluepayments,599.9183313,Standard
40.0,105931.17,8672.5975,8,7.0,11.0,5.0,3.0,,,,,,,1.0,1.0,29.0,12.0,16.1,4.0,Standard,254.06,34.52028979,5,Yes,392.842437,1013.737765,LowspentSmallvaluepayments,,Good
40.0,105931.17,8672.5975,8,7.0,11.0,5.0,3.0,,,,,,,1.0,1.0,29.0,12.0,16.1,8.0,Standard,254.06,35.46415291,5,Yes,392.842437,439.3518931,LowspentMediumvaluepayments,315.06542,Good
41.0,105931.17,8672.5975,8,7.0,11.0,5.0,3.0,,,,,,,1.0,1.0,27.0,12.0,23.1,8.0,Standard,254.06,29.10149915,5,Yes,392.842437,460.1498932,HighspentSmallvaluepayments,274.2674198,Good
24.0,169106.96,13943.24667,4,5.0,12.0,4.0,,2.0,,,1.0,,,,1.0,14.0,8.0,11.52,4.0,Good,254.2,42.23085804,17,NM,283.5338841,0.0,HighspentMediumvaluepayments,969.4271244,Good
24.0,169106.96,13943.24667,4,5.0,12.0,4.0,,2.0,,,1.0,,,,1.0,14.0,8.0,11.52,4.0,Good,254.2,31.90824269,17,No,283.5338841,91.00687233,HighspentLargevaluepayments,1259.78391,Good
25.0,169106.96,13943.24667,4,5.0,12.0,4.0,,2.0,,,1.0,,,,1.0,10.0,9.0,11.52,4.0,Good,254.2,28.6628878,17,No,283.5338841,10000.0,HighspentMediumvaluepayments,1144.287186,Good
25.0,169106.96,13943.24667,4,5.0,12.0,4.0,,2.0,,,1.0,,,,1.0,14.0,8.0,11.52,4.0,Good,254.2,31.84805884,17,No,283.5338841,563.7920392,LowspentMediumvaluepayments,826.9987434,Standard
25.0,169106.96,13943.24667,4,5.0,12.0,4.0,,2.0,,,1.0,,,,1.0,19.0,8.0,15.52,4.0,Good,254.2,35.6981918,17,NM,283.5338841,336.8615564,HighspentLargevaluepayments,1013.929226,Good
